LB1_LB2,73,74
LB2_LB3,74,75
LB3_LB4,75,76
LB4_LB5,76,77
LB5_LB6,77,78
LB6_LB7,78,79
LB7_LB8,79,80
LB8_LB9,80,81
LB9_LB10,81,82
