type,time,data,id
SC000,0,0,RETRIEVAL,10,391903743.782593,391903761.356617,391905769.85176504,,0,391909.740910157
SC000,0,0,RETRIEVAL,11,391912740.984919,391912765.144799,391914769.616585,,0,391918.740910157
SC000,0,0,RETRIEVAL,12,391921743.365454,391921761.728454,391923768.978393,,0,391927.740910157
SC000,0,0,RETRIEVAL,13,391930743.418172,391930761.969491,391932813.62655103,,0,391936.740910157
SC000,0,0,RETRIEVAL,14,391939741.16232395,391939777.37892,391941769.60912496,,0,391945.740910157
SC000,0,0,RETRIEVAL,15,391948741.559662,391948778.038893,391950768.98195404,,0,391954.740910157
SC000,0,0,RETRIEVAL,16,391957741.43472695,391957777.344675,391959771.359233,,0,391963.740910157
SC000,0,0,RETRIEVAL,17,391966743.904079,391966761.46502197,391968769.15791297,,0,391972.740910157
SC000,0,0,RETRIEVAL,18,391975743.86650103,391975762.397452,391977768.47014403,,0,391981.740910157
SC000,0,0,RETRIEVAL,19,391984741.228444,391984777.13224196,391986772.034102,,0,391990.740910157
SC000,0,0,RETRIEVAL,20,391993744.703239,391993763.131159,391995769.048796,,0,391999.740910157
SC000,0,0,RETRIEVAL,21,392002741.567794,392002777.365392,392004768.93644404,,0,392008.740910157
SC000,0,0,RETRIEVAL,22,392011741.383899,392011777.364833,392013771.55376303,,0,392017.740910157
SC000,0,0,RETRIEVAL,23,392020741.111583,392020765.88385,392022772.894184,,0,392026.740910157
SC000,0,0,RETRIEVAL,24,392029741.24948,392029766.56117195,392031772.194005,,0,392035.740910157
SC000,0,0,RETRIEVAL,25,392038744.945362,392038762.677724,392040771.273265,,0,392044.740910157
SC000,0,0,RETRIEVAL,26,392047741.284599,392047767.854687,392049772.174577,,0,392053.740910157
SC000,0,0,RETRIEVAL,27,392056741.08124197,392056766.06899,392058771.77814204,,0,392062.740910157
SC000,0,0,RETRIEVAL,28,392065740.998951,392065765.345303,392067771.188232,,0,392071.740910157
SC000,0,0,RETRIEVAL,29,392074744.364075,392074762.06764,392076770.133337,,0,392080.740910157
SC000,0,0,RETRIEVAL,30,392083741.26245904,392083778.270002,392085819.348025,,0,392089.740910157
SC000,0,0,RETRIEVAL,31,392092741.27378297,392092778.09554297,392094769.919779,,0,392098.740910157
SC000,0,0,RETRIEVAL,32,392101741.79978,392101778.11516,392103769.714209,,0,392107.740910157
SC000,0,0,RETRIEVAL,33,392110741.59064704,392110778.34918797,392112769.688276,,0,392116.740910157
SC000,0,0,RETRIEVAL,34,392119741.17780197,392119777.42958,392121769.466531,,0,392125.740910157
SC000,0,0,RETRIEVAL,35,392128741.998976,392128778.168512,392130769.431184,,0,392134.740910157
SC000,0,0,RETRIEVAL,36,392137741.53522795,392137778.37229896,392139769.134904,,0,392143.740910157
SC000,0,0,RETRIEVAL,37,392146741.423091,392146777.586605,392148769.144418,,0,392152.740910157
SC000,0,0,RETRIEVAL,38,392155741.382077,392155777.788598,392157769.14199805,,0,392161.740910157
SC000,0,0,RETRIEVAL,39,392164741.134292,392164777.54380196,392166769.233988,,0,392170.740910157
SC000,0,0,RETRIEVAL,40,392173743.530177,392173761.283235,392175768.96060896,,0,392179.740910157
SC000,0,0,RETRIEVAL,41,392182741.23193103,392182766.626956,392184772.346178,,0,392188.740910157
SC000,0,0,RETRIEVAL,42,392191741.138267,392191765.357136,392193770.872235,,0,392197.740910157
SC000,0,0,RETRIEVAL,43,392200741.242275,392200766.261722,392202770.636318,,0,392206.740910157
SC000,0,0,RETRIEVAL,44,392209743.782515,392209762.170177,392211769.708062,,0,392215.740910157
SC000,0,0,RETRIEVAL,45,392218741.414849,392218777.95002705,392220769.305735,,0,392224.740910157
SC000,0,0,RETRIEVAL,46,392227741.157634,392227777.516969,392229769.166934,,0,392233.740910157
SC000,0,0,RETRIEVAL,47,392236743.71299005,392236762.26965904,392238818.08399796,,0,392242.740910157
SC000,0,0,RETRIEVAL,48,392245741.250981,392245776.40910596,392247769.681121,,0,392251.740910157
SC000,0,0,RETRIEVAL,49,392254741.092208,392254776.57180196,392256769.559193,,0,392260.740910157
SC000,0,0,RETRIEVAL,50,392263741.78204596,392263778.142445,392265769.806827,,0,392269.740910157
SC000,0,0,RETRIEVAL,51,392272743.66767,392272761.27949995,392274769.225471,,0,392278.740910157
SC000,0,0,RETRIEVAL,52,392281743.185282,392281760.896275,392283769.148503,,0,392287.740910157
SC000,0,0,RETRIEVAL,53,392290744.736201,392290763.152457,392292770.152135,,0,392296.740910157
SC000,0,0,RETRIEVAL,54,392299744.26495,392299762.266989,392301769.77878904,,0,392305.740910157
SC000,0,0,RETRIEVAL,55,392308744.085491,392308762.920697,392310769.718768,,0,392314.740910157
SC000,0,0,RETRIEVAL,56,392317741.868335,392317778.878995,392319770.302677,,0,392323.740910157
SC000,0,0,RETRIEVAL,57,392326743.571324,392326762.385865,392328770.575233,,0,392332.740910157
SC000,0,0,RETRIEVAL,58,392335741.506879,392335778.266287,392337770.058992,,0,392341.740910157
SC000,0,0,RETRIEVAL,59,392344744.177431,392344762.422271,392346770.71960604,,0,392350.740910157
